conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1861409469609181368,Thu Feb 13 22:03:33 +0000 2025,0,@ahcegil Sekarang saham BBRI 3990,1890159904754921978,,ahcegil,in,,0,0,0,https://x.com/RWappaku/status/1890159904754921978,1745608558748844032,RWappaku
1890142760910623089,Thu Feb 13 20:55:26 +0000 2025,0,Wadirut BRI Ungkap Alasan Buyback Saham BBRI Senilai Rp3 Triliun https://t.co/wbXa1eaDgA,1890142760910623089,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1890142760910623089,305657272,ilhamiasnawi
1889991949807141183,Thu Feb 13 15:34:54 +0000 2025,0,@roschamomile Ubur ubur ikan lele Tf sini karena BBRI makin AMBROL LEEE!!,1890062096496533947,,roschamomile,in,,0,0,0,https://x.com/nawasenswara/status/1890062096496533947,1581473496873701376,nawasenswara
1890020534832001235,Thu Feb 13 15:18:39 +0000 2025,0,@Fountaine30 Gw jga NVIDIA dan BYD nder but fron now on dont focus ke BBRI karna buat longterm aja but im still optimis sih bakal uphigh apalagi valuasinya naik dikit,1890058009075908972,,Fountaine30,in,Semarang,0,0,0,https://x.com/YurihVera/status/1890058009075908972,1591755077613936640,YurihVera
1890033647287468156,Thu Feb 13 14:21:52 +0000 2025,61,@utdfocusid Batu bara : PTBA BSSR Bank : BBRI BBCA Holding : ASII Tambahan : UNTR,1890043718776041864,,utdfocusid,in,Indonesia,0,0,0,https://x.com/thisisfaruq/status/1890043718776041864,738105224,thisisfaruq
1890033647287468156,Thu Feb 13 13:53:49 +0000 2025,1,@utdfocusid Kalo gua lebih ke finance BBCA BBRI BMRI sama BBNI all out di big 4 itu,1890036661196873894,,utdfocusid,in,"Kota Bandung, Jawa Barat",0,0,0,https://x.com/iiqmlndd/status/1890036661196873894,1544582893841686528,iiqmlndd
1890033647287468156,Thu Feb 13 13:45:07 +0000 2025,0,@utdfocusid BBCA atau bbri aja fi,1890034470310621586,,utdfocusid,in,,0,0,0,https://x.com/Alucard19689209/status/1890034470310621586,1372003094796509184,Alucard19689209
1890033647287468156,Thu Feb 13 13:43:44 +0000 2025,0,@utdfocusid Bbca bbri lg diskon,1890034120644010133,,utdfocusid,in,"Ocala, FL",0,0,0,https://x.com/mckinnonid/status/1890034120644010133,432202942,mckinnonid
1889982524606365924,Thu Feb 13 10:18:42 +0000 2025,18,BBRI Berpeluang Memulai Reboundnya https://t.co/dVRX0mM498 https://t.co/uQhu8pQO9I,1889982524606365924,https://pbs.twimg.com/media/GjqRFjbboAAquHp.jpg,,in,Indonesia,2,1,2,https://x.com/doktermarket/status/1889982524606365924,311312187,doktermarket
1861409469609181368,Thu Feb 13 09:46:06 +0000 2025,0,@AditamaAdha @ahcegil @BANKBRI_ID Sepemikiran BBRI lagi anjlok ,1889974318173749291,,AditamaAdha,in,"Bekasi, Jawa Barat",0,3,0,https://x.com/Byos2610/status/1889974318173749291,1465511446872133639,Byos2610
