conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1888634113982423391,Sun Feb 09 17:00:36 +0000 2025,4,mahal mahal ng parehab sayo tapos tatakas ka lg?,1888634113982423391,,,tl,Philippines,0,0,0,https://x.com/bbri4real_/status/1888634113982423391,1645692510122180610,bbri4real_
1861409469609181368,Sun Feb 09 16:26:52 +0000 2025,0,@ahcegil BBRI cuman 24 lot?? Masih gedean gaji gw itu mah... Wkwkwkwkwk ,1888625622953668886,,ahcegil,in,,0,0,0,https://x.com/Win_LFC/status/1888625622953668886,1497830737612984325,Win_LFC
1887763920196415657,Sun Feb 09 14:17:01 +0000 2025,0,@saptaipb Kalau bbri gimana bg?,1888592948381516172,,saptaipb,in,"Jakarta Barat, DKI Jakarta",0,0,0,https://x.com/d_ichsann/status/1888592948381516172,475606164,d_ichsann
1888563986641100973,Sun Feb 09 12:28:15 +0000 2025,1,@profesor_saham BMRI release ambruk bbri belum release nih wkwkkwkwk ,1888565575452180803,,profesor_saham,in,,0,0,0,https://x.com/ZaviKhaerul/status/1888565575452180803,1458092047592787981,ZaviKhaerul
1888536576826962190,Sun Feb 09 12:18:11 +0000 2025,0,@Jemmy_AI better BBRI nya buat longterm kak kalo ak sih tak keep dan serok yah mumpung karna optimis bakal naik si,1888563039433310673,,Jemmy_AI,in,,0,1,0,https://x.com/inoachmad58/status/1888563039433310673,1748041267286810624,inoachmad58
1888519566646739332,Sun Feb 09 12:17:13 +0000 2025,0,@doktermarket LK Q4 2024 BBRI belum release ya? Bisa jadi katalis untuk rebound atau breakdown ,1888562798160167069,,doktermarket,in,,0,0,0,https://x.com/ZaviKhaerul/status/1888562798160167069,1458092047592787981,ZaviKhaerul
1888555706862776376,Sun Feb 09 11:49:02 +0000 2025,0,orang orang tuh ga pernah belajar basic saham kah??? dikasih saham dikit dikiranya wah padahal 1 lembar saham bbri cuma 4k 2.400 lembar berarti 9 6jt. mulai berhenti glorifikasi dikasih saham yg bahkan ga ngampe kepemilikan 1%,1888555706862776376,,,in,"Bogor, Indonesia",0,2,0,https://x.com/byaciaa/status/1888555706862776376,1882276872,byaciaa
1888479135649165315,Sun Feb 09 10:42:16 +0000 2025,1,@Saham_fess Nyangkut parah kah bang? Shill BBRI terus,1888538902044254412,,Saham_fess,in,Indonesia,0,2,0,https://x.com/sumbergurih/status/1888538902044254412,1537719310595936256,sumbergurih
1888522967279411382,Sun Feb 09 09:38:57 +0000 2025,1,Cara Maksimalkan Cuan BBCA hingga BBRI plus Arah IHSG #infosaham #investasi https://t.co/345asJFrVx,1888522967279411382,,,in,"Jakarta, Indonesia",0,0,1,https://x.com/InvestorID/status/1888522967279411382,238091066,InvestorID
1861409469609181368,Sun Feb 09 08:51:32 +0000 2025,0,@ahcegil @BANKBRI_ID Buat yang ngga tau 2400 lembar itu = 24 lot. 1 lot BBRI = 400 ribuan. Jadi 24 lot = 400 x 24 = 9 6 jutaan atu bisa juga di buletin jadi 10 jutaan,1888511035528847722,,ahcegil,in,"Kota Palembang, Sumatera Selatan",0,0,0,https://x.com/kristiono73/status/1888511035528847722,860346611007762432,kristiono73
