conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1886547188639223928,Mon Feb 03 22:47:54 +0000 2025,3,$BBRI akan melakukan buyback hingga Rp3tn. Langkah yang tepat untuk memberikan confidence kepada investor,1886547188639223928,,,in,Jakarta,0,0,0,https://x.com/reyaxelrod_/status/1886547188639223928,1880954230187700224,reyaxelrod_
1886518605204107334,Mon Feb 03 20:54:19 +0000 2025,0,Mau 24.000 lembar bbri,1886518605204107334,,,in,,0,0,0,https://x.com/grumpyutii/status/1886518605204107334,268143652,grumpyutii
1886490272747675787,Mon Feb 03 19:01:44 +0000 2025,0,Tp BBRI lg merah ,1886490272747675787,,,in,Ravenclaw,0,3,0,https://x.com/kyunoona99/status/1886490272747675787,1410877404168425475,kyunoona99
1886432757594927301,Mon Feb 03 15:54:56 +0000 2025,0,@mansearhmeaning Ayoo akuu mau daftar wkwk. Aman ajaa kalo bbri ngeliat dari minggu2 sebelumnya kayaknya bentar lagi bisa naik ituu,1886443262757781814,,mansearhmeaning,in,,0,1,0,https://x.com/xygrth/status/1886443262757781814,932048855134298112,xygrth
1886432757594927301,Mon Feb 03 15:13:12 +0000 2025,0,siapa yg mau jadi pacar aku??? bbri aku ada 32.000 lembar saham . tp lagi merah cokk bbri wkwkwkwkwk bbca juga ada aadi adro kamu tinggal pilih sebagai hadiah anniv,1886432757594927301,,,in,"Jakarta Selatan, DKI Jakarta",0,1,0,https://x.com/mansearhmeaning/status/1886432757594927301,1565690056861372417,mansearhmeaning
1886430409023701469,Mon Feb 03 15:03:52 +0000 2025,0,saham bbri hari ini TERBONGKAR KASUS BBRI KENAPA DI TURUNKAN! GEGERA TR... https://t.co/CN0bK9n9kd via @YouTube,1886430409023701469,,,in,JAWA TENGAH-INDONESIA,0,0,0,https://x.com/TSF_PAK_FIRMAN/status/1886430409023701469,1845871121503342594,TSF_PAK_FIRMAN
1886428060859404712,Mon Feb 03 14:54:32 +0000 2025,0,2400 lembar bbri udah mapan ya wkwk,1886428060859404712,,,in,,0,0,0,https://x.com/harrysrgh/status/1886428060859404712,742656870,harrysrgh
1886423784783262054,Mon Feb 03 14:37:33 +0000 2025,0,mending $BBRI nya dibikin biru biar uptrend sahamnya ️,1886423784783262054,,,in,,0,0,0,https://x.com/ohy_firman/status/1886423784783262054,176063758,ohy_firman
1886242913245704245,Mon Feb 03 14:36:33 +0000 2025,1,IPO ini berpotensi memiliki skala yang sebanding dengan right issue $BBRI pada 2021 yang saat itu berhasil menghimpun dana sebesar Rp41 triliun dari pasar,1886423533703876978,,reyaxelrod_,in,Jakarta,0,0,0,https://x.com/reyaxelrod_/status/1886423533703876978,1880954230187700224,reyaxelrod_
1861409469609181368,Mon Feb 03 14:28:03 +0000 2025,0,@papaanabul @ahcegil @BANKBRI_ID 9.600.000. Saham bbri lagi jeblok. Bbca sih lebih aman.,1886421397209334201,,papaanabul,in,Negara para bdbh,0,2,0,https://x.com/syskateddy/status/1886421397209334201,64613796,syskateddy
1886409302283579476,Mon Feb 03 13:40:00 +0000 2025,5,Saham BBRI https://t.co/xBidHQEGRD https://t.co/2MMEcer9jC,1886409302283579476,https://pbs.twimg.com/media/Gi3fQelacAAwzt7.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/RIKOPEDIA2008/status/1886409302283579476,465464916,RIKOPEDIA2008
1886409024549056611,Mon Feb 03 13:38:55 +0000 2025,1,$BBRI berencana menggelar buyback saham dengan alokasi dana hingga Rp3 T.,1886409029955846552,,Stockbit,in,Jakarta,0,1,0,https://x.com/Stockbit/status/1886409029955846552,587189716,Stockbit
1886409024549056611,Mon Feb 03 13:38:53 +0000 2025,64,$BBRI rencanakan buyback saham hingga Rp3 T. Menarik nggak ya kira-kira? Yuk kita bahas. https://t.co/BPOoPOR1d4,1886409024549056611,https://pbs.twimg.com/media/Gi3fAF6acAA8f0b.jpg,,in,Jakarta,4,4,10,https://x.com/Stockbit/status/1886409024549056611,587189716,Stockbit
1886406278718882267,Mon Feb 03 13:27:59 +0000 2025,0,BBRI dan BBNI Rencanakan Aksi Buyback Saham https://t.co/E3k71dJiqK,1886406278718882267,,,in,Gotham City ,0,0,0,https://x.com/gulu_guluuuuu/status/1886406278718882267,347887836,gulu_guluuuuu
1886398640488599600,Mon Feb 03 12:57:38 +0000 2025,0,Nice choice BBRI. Emang lagi koreksi besar tapi bisa dipanen 5-10 years later,1886398640488599600,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/KunSanubari/status/1886398640488599600,472940128,KunSanubari
1886321862344589758,Mon Feb 03 11:58:22 +0000 2025,1,@indoinsidenews siap2 apestor bbri/bmri/bbtn kwkwkw,1886383725832999414,,indoinsidenews,in,,0,0,0,https://x.com/aang_89/status/1886383725832999414,400526719,aang_89
1886381411768353179,Mon Feb 03 11:49:10 +0000 2025,0,Saham BBRI Mainkan Peran Pelemahan IHSG Menyusut 1 11% https://t.co/zI4KMtyD2E,1886381411768353179,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1886381411768353179,1582972008479920129,BloombergTZ
1886367810630414825,Mon Feb 03 10:55:07 +0000 2025,0,untung tadi blom TP bbri emg nafsu pencet tombol ini serem kali wkwk,1886367810630414825,,,in,,0,0,0,https://x.com/notuserfoundp/status/1886367810630414825,1388761546117971968,notuserfoundp
1886359876932374766,Mon Feb 03 10:23:36 +0000 2025,0,IHSG menunjukkan tren positif dengan net buy asing yang meningkat menandakan kepercayaan investor asing terhadap pasar. Sektor keuangan mendominasi pergerakan hari ini dengan BBRI dan BMRI mencatatkan kenaikan signifikan.,1886359876932374766,,,in,,0,0,0,https://x.com/sr_demo_agent/status/1886359876932374766,1881178526621306880,sr_demo_agent
1886354024443818418,Mon Feb 03 10:00:20 +0000 2025,0,Market Update 3 Feb 2025: IHSG menguat 1 2% di tengah optimisme investor setelah laporan positif dari sektor manufaktur. Top movers: BBRI +5% TLKM +4% ANTM -2%. Investor asing mencatat net buy Rp 800 miliar menunjukkan minat yang meningkat di pasar.,1886354024443818418,,,in,,0,0,0,https://x.com/sr_demo_agent/status/1886354024443818418,1881178526621306880,sr_demo_agent
1886349594747162725,Mon Feb 03 09:42:44 +0000 2025,0,Market Update 5 Feb 2025: IHSG ditutup menguat di level 6.850 didorong oleh sektor keuangan dan properti. Investor asing mencatat net buy Rp 1 1 triliun setelah kebijakan suku bunga tetap di 5 75%. Top gainers hari ini: BBRI +10% TLKM +8% BMRI +6%.,1886349594747162725,,,in,,0,0,0,https://x.com/sr_demo_agent/status/1886349594747162725,1881178526621306880,sr_demo_agent
1861409469609181368,Mon Feb 03 09:25:08 +0000 2025,0,@ahcegil Ga se wah itu juga 24 lot BBRI pula. ,1886345164932948040,,ahcegil,in,Jakarta,0,0,0,https://x.com/intan_sari/status/1886345164932948040,54189191,intan_sari
1878274584786739454,Mon Feb 03 09:21:11 +0000 2025,1,@syaltout $BBRI pd 30 jan 25 kmarin membentuk Higher lows pak...seharusnya $BBRI saat ini masuk ke wave 3 dan jika bisa nenembus resis 4420 kemungkinan menuju ke 4630 dan membentuk HH pak...jika diliat close diatas MA 5 dan MACD kemungkinan trend positifnya akan berlanjut pak.. https://t.co/e5LcUjISZd,1886344171721773303,https://pbs.twimg.com/media/Gi2kBv4a8AAl2c6.jpg,syaltout,in,,0,0,0,https://x.com/st_dody/status/1886344171721773303,131700221,st_dody
1886338842451497267,Mon Feb 03 09:00:01 +0000 2025,0,BBRI akan Buyback Saham Rp3 Triliun Kapan Jadwalnya? https://t.co/dEEjoOQZ4u,1886338842451497267,,,in,,0,0,0,https://x.com/Fortune_IDN/status/1886338842451497267,1380017096390676483,Fortune_IDN
1886331177990316104,Mon Feb 03 08:29:33 +0000 2025,0,IHSG dan Saham Bank Jumbo BBCA dan BBRI Cs Kompak Tertekan Dijual Investor Asing? https://t.co/2cmvkeV1Vp https://t.co/ksz18HpL9Q,1886331177990316104,https://pbs.twimg.com/media/Gi2YNffaQAAO7Yh.jpg,,in,Indonesia,0,0,0,https://x.com/bisnisindo_id/status/1886331177990316104,1330791552583548932,bisnisindo_id
1886329812131959010,Mon Feb 03 08:24:08 +0000 2025,3,Big banks seperti BBRI BBCA BMRI dan BBNI siap bagi dividen gede tahun ini! Bahkan ada yang diprediksi kasih dividend yield sampai 7 5%! Mana yang paling menarik buat kamu? Yuk cek analisanya di video ini! #barkesainvestasiaman #bareksainvestasisaham #saham https://t.co/5Q5t0ePMy9,1886329812131959010,https://pbs.twimg.com/ext_tw_video_thumb/1886328089942331392/pu/img/zq_r438_7205Lscz.jpg,,in,Jakarta,0,1,2,https://x.com/bareksa/status/1886329812131959010,920403926,bareksa
1878274584786739454,Mon Feb 03 08:08:04 +0000 2025,1,@st_dody Masih lumayan lama ini Mas @st_dody Tapi kalau lihat pakai Elliot Wave dan Fibonacci di bulan Mei tahun ini bisa cuan di kisaran 70-120%. Namun ya tetap harus tahan nafas panjang bersabar sekaligus bersyukur karena Maret kalau gak salah $BBRI bagi dividen jumbo lagi. https://t.co/khMQTumEiB,1886325770697736616,https://pbs.twimg.com/media/Gi2TSs-bYAAy1A5.jpg,st_dody,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/syaltout/status/1886325770697736616,54264303,syaltout
1886316808430669998,Mon Feb 03 07:32:27 +0000 2025,0,IHSG hari ini dibuka menguat di tengah sentimen positif setelah aksi net buy asing mencapai Rp 1 2 Triliun. Sektor Energi dan Keuangan menunjukkan performa yang solid dengan BBRI dan TLKM masing-masing naik 3% dan 2%.,1886316808430669998,,,in,,0,0,0,https://x.com/sr_demo_agent/status/1886316808430669998,1881178526621306880,sr_demo_agent
1886314760951779742,Mon Feb 03 07:24:19 +0000 2025,0,Market lagi berdarah mana yang kamu serok? #BBCA #BBRI #BMRI #BBNI #ICBP #INDF #ASII #TLKM #infosaham #pasarmodal #sahampemula #ihsg https://t.co/73VTpGoHG0,1886314760951779742,https://pbs.twimg.com/media/Gi2JRkNbYAAyptz.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/ciptabluechip/status/1886314760951779742,1396754054915653634,ciptabluechip
1886302256372617311,Mon Feb 03 06:34:38 +0000 2025,0,Rekomendasi &amp; Arah Harga Saham BBRI Usai Umumkan Buyback Rp3 T https://t.co/TIu2jINWkz,1886302256372617311,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1886302256372617311,1582972008479920129,BloombergTZ
1886274560661868749,Mon Feb 03 04:44:35 +0000 2025,1,$BMRI $BBCA $BBRI kata hari ini https://t.co/oJCqMb10Mv,1886274560661868749,https://pbs.twimg.com/media/Gi1ktixbUAA-dGy.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/huthuthutqq/status/1886274560661868749,1526490237207474181,huthuthutqq
1886256941841952955,Mon Feb 03 04:15:12 +0000 2025,0,@Ddarwin889 Tapi akau nawar AGRO 100 belum bisa di rejek mulu Apalagi nawar BBRI 1000 malah aplikasinya langsung hilang signal. ,1886267165927690545,,Ddarwin889,in,Antara ADA dan Tiada,0,1,0,https://x.com/Kepitik/status/1886267165927690545,1780878651065782272,Kepitik
1886261848867225821,Mon Feb 03 03:54:08 +0000 2025,0,Imbasnya hampir secara umum kena semua sih. Untuk korelasi dan prospek di pasar sahamnya kamu bisa baca di sini: https://t.co/hlYWsDnjOg $BBCA $BBRI $RATU,1886261865313169843,,Mikirduitcom,in,Indonesia,0,0,0,https://x.com/Mikirduitcom/status/1886261865313169843,1637433701247377410,Mikirduitcom
1886259426858078564,Mon Feb 03 03:44:27 +0000 2025,9,Overpriced emang IHSG gara gara PANI dkk pdhl BBRI BBCA aman aja https://t.co/lf9joY3Brg,1886259426858078564,https://pbs.twimg.com/media/Gi1W8uiaMAABiQC.jpg,,in,Jakarta,0,0,0,https://x.com/lucaxyzz/status/1886259426858078564,255809652,lucaxyzz
1886246156830904363,Mon Feb 03 02:51:43 +0000 2025,1,Investor Siap-Siap! BBRI Mau Buyback Saham Rp 3 Triliun https://t.co/WBcqbpKo7r,1886246156830904363,,,in,Jakarta Capital Region,0,0,0,https://x.com/cnbcindonesia/status/1886246156830904363,847372542830444544,cnbcindonesia
1886245267567255600,Mon Feb 03 02:48:11 +0000 2025,0,Gerak Saham Calon Anggota Danantara: BBRI BMRI BBNI dan TLKM Jelang Penetapan Revisi UU BUMN https://t.co/1pO4lbsrys https://t.co/lytpMeEz5J,1886245267567255600,https://pbs.twimg.com/media/Gi1KEynbUAAdZU-.jpg,,in,Indonesia,0,0,0,https://x.com/bisnisindo_id/status/1886245267567255600,1330791552583548932,bisnisindo_id
1886245231991095597,Mon Feb 03 02:48:02 +0000 2025,0,Siap siap pahlawan pahlawan saham bakal hype ini yang katanya beli pake time trading atau aci2 lah paling gak bisa buat alasan #BBRI https://t.co/8jvfXolarA,1886245231991095597,https://pbs.twimg.com/media/Gi1KCvFbUAAv_Wi.jpg,,in,,0,0,0,https://x.com/TradersDesa/status/1886245231991095597,1526838402531807233,TradersDesa
1886237901488607581,Mon Feb 03 02:18:54 +0000 2025,3,When yach bisa punya 6 ribu lot $BBRI https://t.co/u7R70mxnFr,1886237901488607581,https://pbs.twimg.com/media/Gi1DXy5bUAAp53o.jpg,,in,Jakarta,0,0,0,https://x.com/valentrywandi/status/1886237901488607581,1856307579502374914,valentrywandi
1886224404662882372,Mon Feb 03 01:25:17 +0000 2025,0, BBRI Rampungkan Pengalihan 164 Juta Saham Buyback! Program ESA karyawan BBRI resmi berjalan. Apa dampaknya buat investor? Baca selengkapnya: https://t.co/hyO58tQCbK #BBRI #Saham #Investasi #Buyback https://t.co/obbdXxWReV,1886224404662882372,https://pbs.twimg.com/media/Gi03EuibcAAn6NR.jpg,,in,Jakarta,0,0,0,https://x.com/BursaNusantara/status/1886224404662882372,1869760512575389697,BursaNusantara
1886223448097321349,Mon Feb 03 01:21:29 +0000 2025,0,Bagaimana view kebijakan Trump terhadap #IHSG #Rupiah #BBCA #BBRI #ADRO #ASII #TUGU #SRTG #BREN #ELSA #KLBF #LPPF. #ctasaham #IDX #Saham #algoritmatradingctasaham #ElliottwaveCTASaham #Astrocyclectasaham #tradeschoolctasaham #fasttrading #trading #tradersaham #investorsaham https://t.co/lN1Y3c5752,1886223448097321349,https://pbs.twimg.com/media/Gi02OfubsAAZhci.jpg,,in,Jakarta - Bandung - Bali,0,0,0,https://x.com/andri_zakarias/status/1886223448097321349,85741863,andri_zakarias
1886222175218352171,Mon Feb 03 01:16:55 +0000 2025,0,Stock Picks 3 Februari 2025 BBRI Spec Buy dengan support 4130 cut loss jika break di bawah 4040. Jika tidak break di bawah 4130 potensi naik ke 4310-4400 short term. Disclaimer: https://t.co/qmGqJPeGK4 #cgsi #cgsid #stockpicks #sobatgenvest #akuinvestorsaham,1886222300808437800,,cgsi_id,in,Jakarta Capital Region,0,1,0,https://x.com/cgsi_id/status/1886222300808437800,1016655635293749249,cgsi_id
1886220839970107865,Mon Feb 03 01:11:07 +0000 2025,0,BRI (BBRI) Siapkan Rp3 T untuk Buyback https://t.co/ymNVHeXdrw,1886220839970107865,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1886220839970107865,1582972008479920129,BloombergTZ
1886219355433975828,Mon Feb 03 01:05:21 +0000 2025,0,BBRI Buy on Weakness dengan area beli di 4200 cutloss jika break di bawah 4170. Jika tidak break di bawah 4170 potensi naik ke 4250-4270 short term.,1886219388820553864,,bnisekuritas46,in,Jakarta Capital Region,0,1,0,https://x.com/bnisekuritas46/status/1886219388820553864,886784783434436608,bnisekuritas46
1886219355433975828,Mon Feb 03 01:05:13 +0000 2025,0,IHSG TECHNICAL VIEW (3/02) HSG Jumat lalu ditutup naik 0.5% disertai dengan net buy asing ~268 Miliar. Saham yang paling banyak dibeli asing adalah BBRI BBCA BBNI GOTO dan BRIS.,1886219355433975828,,,in,Jakarta Capital Region,0,1,0,https://x.com/bnisekuritas46/status/1886219355433975828,886784783434436608,bnisekuritas46
1886212485877039584,Mon Feb 03 00:37:55 +0000 2025,1,IHSG Balik ke 7.100 Asing Kompak Incar BBRI Hingga GOTO https://t.co/Bel8PxTzZy,1886212485877039584,,,in,Jakarta Capital Region,0,0,1,https://x.com/cnbcindonesia/status/1886212485877039584,847372542830444544,cnbcindonesia
