conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1890195527993868357,Sun Feb 16 23:49:00 +0000 2025,0,@nasikrupuk @Saham_fess saham indonesia udah ga jelas. krn fundamental sudah mati skrg jamannya saham busuk.fakta saham BBRI paling besar laba di tahun 2024 sekarang kemana? makin menurun di Rp 3.860 UNVR? makin nyungsep. bisa jadi ekonomi kita tidak baik2 saja.,1891273605511520291,,nasikrupuk,in,,0,1,0,https://x.com/didi_skopong/status/1891273605511520291,1131212304,didi_skopong
1891156388602167691,Sun Feb 16 16:03:13 +0000 2025,4,Mostly people terlalu fokus sama BBRI BBCA BMRI BBNI. Kalo kondisi kayak gini dan suku buka alot . Cek saham BRIS.,1891156388602167691,,,in,,0,0,0,https://x.com/ngomonginsaham_/status/1891156388602167691,1585915000165912576,ngomonginsaham_
1890195527993868357,Sun Feb 16 15:47:12 +0000 2025,0,@mangsutamad @Saham_fess Bang saham itu kek BBCA BBRI BMRI dll kan??,1891152359029420469,,mangsutamad,in,,0,1,0,https://x.com/_adlsr/status/1891152359029420469,1520156877270659072,_adlsr
1891137572157399311,Sun Feb 16 14:48:27 +0000 2025,0,Saham BBRI saatnya kita cicil DCA beli di 3.800-3.500 rupiah mentok di 3.000..3.600 harga yg menarik https://t.co/UqDQs1Bsmo,1891137572157399311,https://pbs.twimg.com/media/Gj6rmY6aIAE2ol5.jpg,,in,,0,1,0,https://x.com/Firdan102/status/1891137572157399311,1324042246115618816,Firdan102
1891098462269186195,Sun Feb 16 12:13:02 +0000 2025,0,Saham BBRI Meroket! Apa Prospek Setelah Cuan Jumbo? https://t.co/35HfOmeNm4 #sahamindonesia https://t.co/vgNoA6NxKL,1891098462269186195,https://pbs.twimg.com/media/Gj6H6nqbAAA6xau.jpg,,in,Indonesia,0,0,0,https://x.com/digivestasi/status/1891098462269186195,1450395130792329223,digivestasi
1890786584489869381,Sun Feb 16 10:49:59 +0000 2025,0,@boraaa_boriii @KokoGiovanni Ada lagi yang parah hari ini. Di grup FB orang komplen soal hadiah undian bbri katanya mending buat buyback. Lah kocak ga paham sama akun lapkeu yg namanya biaya marketing gitu itu mah wkwk. Ngakunya investor padahal aslinya apestor wkwk. Apa kabar dana pemasaran insitusi yang,1891077561821560966,,boraaa_boriii,in,,0,1,0,https://x.com/DennySeggssegar/status/1891077561821560966,1492848282355515395,DennySeggssegar
1890957092346802511,Sun Feb 16 10:05:46 +0000 2025,0,@Strategi_Bisnis BBRI menuju 2000,1891066431812362276,,Strategi_Bisnis,in,,0,0,0,https://x.com/andi_pahlevi666/status/1891066431812362276,1794386197713997825,andi_pahlevi666
1891061985590096251,Sun Feb 16 09:48:06 +0000 2025,0,Tadinya mau serok stock BBRI cuma ngeri-ngeri dan mentalnya belum siap. Jadi kayanya serok rdo lagi. Bismillah mau coba naro di Bahana ️,1891061985590096251,,,in,,0,0,0,https://x.com/jerkyjerky144/status/1891061985590096251,1773965585594073088,jerkyjerky144
1891051936901685429,Sun Feb 16 09:08:10 +0000 2025,0,Buyback BBRI 2015 : 2 5 T 2020: 47 M 2024: 1 5 T 2025 buyback 3T ya ga ngangkat harga sahamnya bosku. See you bottom mei-september Tapi maret mulai dca avg down gapapa https://t.co/6liaMJ75t1,1891051936901685429,https://pbs.twimg.com/media/Gj5dtjRbcAAko-m.jpg,,in,"Atlanta, GA",0,0,0,https://x.com/2okt2023/status/1891051936901685429,1609941849237786628,2okt2023
1891045524578431442,Sun Feb 16 08:42:46 +0000 2025,0,Lalu dari 10 saham bank yang sudah rilis laporan keuangan mana yang terbaik? simak selengkapnya di sini: https://t.co/RJZpJnTShA $BBNI $BBRI,1891045544450981906,,Mikirduitcom,in,Indonesia,0,0,0,https://x.com/Mikirduitcom/status/1891045544450981906,1637433701247377410,Mikirduitcom
1891045524578431442,Sun Feb 16 08:42:43 +0000 2025,0,Ditambah insentif restrukturisasi kredit UMKM covid-19 juga dicabut makanya $BBRI dan $BTPS megap-megap kinerja keuangannya.,1891045531968799135,,Mikirduitcom,in,Indonesia,0,1,0,https://x.com/Mikirduitcom/status/1891045531968799135,1637433701247377410,Mikirduitcom
1890709563122323771,Sun Feb 16 08:42:14 +0000 2025,0,@sunlitmoments Kasian ni yg punya saham BBRI kena framing begini,1891045410304618784,,sunlitmoments,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/kotahujansore/status/1891045410304618784,1581213587791843330,kotahujansore
1891032793435578810,Sun Feb 16 07:52:06 +0000 2025,0, Bank BUMN Panen Cuan! BBRI BMRI BBNI laba besar di 2024! BBRI: Rp60 64T laba &amp; dividen bisa Rp204/lembar (yield ~5 04%) Siap panen dividen 2025? Selengkapnya: https://t.co/1zsQTpG4lo #Saham #Dividen #Investasi https://t.co/4sHm0BjsMm,1891032793435578810,https://pbs.twimg.com/media/Gj5LnYFa8AAVI3t.jpg,,in,Jakarta,0,0,0,https://x.com/BursaNusantara/status/1891032793435578810,1869760512575389697,BursaNusantara
1890629502893715926,Sun Feb 16 07:46:31 +0000 2025,1,@Saham_fess Berarti bebek RI @bbri sama UNVR akankah ke 50 seperti bumi?,1891031389690089656,,Saham_fess,in,,0,0,0,https://x.com/AjiBayusukma1/status/1891031389690089656,1873032153669484548,AjiBayusukma1
1890721895873437995,Sun Feb 16 06:04:53 +0000 2025,0,@NenkMonica Fix makanya bbri ancur,1891005812631286035,,NenkMonica,in,,0,0,0,https://x.com/supanjibo_bu/status/1891005812631286035,1568579461578379266,supanjibo_bu
1890998818021478554,Sun Feb 16 06:03:10 +0000 2025,0,@Saham_fess Mending bbri lah gilak yakali dibeliin saham rugpull,1891005379644883189,,Saham_fess,in,Petaling Jaya,0,1,0,https://x.com/richgoddessdin/status/1891005379644883189,1202245074899238912,richgoddessdin
1890998818021478554,Sun Feb 16 05:42:58 +0000 2025,0,@Saham_fess Kenapa dengan BBRI dan UNVR? Maaf baru nyemplung di shm,1891000294835667213,,Saham_fess,in,"London, England",0,1,0,https://x.com/nurangeel/status/1891000294835667213,869969490,nurangeel
1890991470414365134,Sun Feb 16 05:07:54 +0000 2025,0,#KaburAjaDulu klo besok #bbri ga bersahabat apa pendapat kalian,1890991470414365134,,,in,"Kalimantan Tengah, Indonesia",0,0,0,https://x.com/shantydrws27202/status/1890991470414365134,1890344294835458049,shantydrws27202
1890967082797289853,Sun Feb 16 03:30:59 +0000 2025,0,BBRI udah murah sudah mulai bisa nyicil buat nabung sampai feb tahun depan.,1890967082797289853,,,in,,0,0,0,https://x.com/Thomas_Alphabet/status/1890967082797289853,1134643535305592832,Thomas_Alphabet
