conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1889826040132059639,Wed Feb 12 23:56:54 +0000 2025,4,Sehingga potensi dividen BBRI (biasanya cum date bulan Maret) sebesar Rp 184-204 setara dengan 4 5-5% Harga saham BBRI saat ini.,1889826042183033243,,doktermarket,in,Indonesia,0,0,0,https://x.com/doktermarket/status/1889826042183033243,311312187,doktermarket
1889826040132059639,Wed Feb 12 23:56:53 +0000 2025,43,Dirut BBRI menyatakan akan membagikan dividen tunai yang setara 80-85% laba bersih. Dengan EPS Rp 399 berarti potensi dividen sebesar Rp 319-339 namun belum dikurangi dividen interim akhir tahun lalu Rp 135.,1889826040132059639,,,in,Indonesia,1,2,8,https://x.com/doktermarket/status/1889826040132059639,311312187,doktermarket
1882218603711455710,Wed Feb 12 23:56:31 +0000 2025,5,Update kinerja emiten FY2024: BBCA laba Rp 54 8 triliun +12 7% BBRI laba Rp 60 15 triliun +0 24%.,1889825946527735934,,doktermarket,in,Indonesia,0,2,0,https://x.com/doktermarket/status/1889825946527735934,311312187,doktermarket
1889819617968922836,Wed Feb 12 23:31:22 +0000 2025,0,KEJUTAN dari Inflasi AS naik 0 5% MoM Inflasi tahunan juga naik 3 0%. Apakah pasar akan terguncang kembali? #CTASaham #Saham #IDX #IHSG #Inflasi #TheFed #BankIndonesia #BBCA #BBRI #BMRI #trader #investor #tradingsaham #tradeschool #bisniscom #AstrocycleCTASaham #RTIbusiness https://t.co/e77pjtVKeq,1889819617968922836,https://pbs.twimg.com/media/Gjn87L4aAAAcd9L.jpg,,in,Jakarta - Bandung - Bali,0,0,0,https://x.com/andri_zakarias/status/1889819617968922836,85741863,andri_zakarias
1889713537972375713,Wed Feb 12 16:29:51 +0000 2025,0,another tutorial menyayangi diri sendiri : * 1k lot BBCA ADRO BBRI BREN SIDO BMRI ICBM PANI ASII ICBP TOWR UNTR * PORSCHE 911 GT3 RS *G 63 AMG * M 5 COMPETITION * E 30 * AUDI RS 6 AVANT * NONTON NBA ALL-STAR * F1 WEEK MONACO * VISA PERMANENT RESIDENT SWISS ,1889713537972375713,,,in,,0,0,0,https://x.com/gogoingmery/status/1889713537972375713,1790077271702925312,gogoingmery
1889711547250839727,Wed Feb 12 16:21:56 +0000 2025,0,Saham BBRI,1889711547250839727,,,in,dimana mana hatiku senang,0,0,0,https://x.com/snowhitecake/status/1889711547250839727,1128535374337196032,snowhitecake
1889706647477531119,Wed Feb 12 16:15:48 +0000 2025,0,@nanxami calm bbri mah buat jangka panjang aja klo aku mah save dulu pasti bakal naik kok ,1889710003793105035,,nanxami,in,,0,0,0,https://x.com/NoviiNov_S/status/1889710003793105035,1408021075703713793,NoviiNov_S
1889706647477531119,Wed Feb 12 16:02:28 +0000 2025,0,Bbri kapan naik anyinkkk gw mau beli Nars,1889706647477531119,,,in,she/her,0,1,0,https://x.com/nanxami/status/1889706647477531119,1395389311067955206,nanxami
1889706134111670673,Wed Feb 12 16:00:26 +0000 2025,0,PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) membukukan pertumbuhan pendapatan sepanjang tahun 2024 dari tahun 2023. Pendapatan dan laba bersih emiten ini naik masing-masing 4 1% dan 0 36%. Baca selengkapnya: https://t.co/SdcHx5CksM https://t.co/V90z1GMvEH,1889706134111670673,https://pbs.twimg.com/media/GjmVtVBaIAI6h1x.jpg,,in,Indonesia,0,0,0,https://x.com/IDNFinancials/status/1889706134111670673,539575639,IDNFinancials
1889688411323220106,Wed Feb 12 15:21:34 +0000 2025,0,@SekuritasBahana jangan lupa borong BBRI lagi ya min ,1889696354835869711,,SekuritasBahana,in,Indonesia,0,0,0,https://x.com/sikecilmarmut/status/1889696354835869711,980155441597464576,sikecilmarmut
1889667901784748374,Wed Feb 12 13:28:37 +0000 2025,0,BBRI kalau index rebound BBRI salahsatu yg cukup menarik untuk sekedar trade jangka pendek karna supportnya di jaga bbrp hr ini https://t.co/ltBRXtPQLv,1889667929844957404,https://pbs.twimg.com/media/Gjly9eXaIAA3GIW.jpg,SobatBandar,in,,0,1,0,https://x.com/SobatBandar/status/1889667929844957404,1409160713252179975,SobatBandar
1889664838978200037,Wed Feb 12 13:16:20 +0000 2025,0,Penurunan Laba Bersih BBRI 4Q24: Tanda Bahaya atau Peluang Investasi? https://t.co/A8IJkxNxxX,1889664838978200037,,,in,"Klaten, Jawa Tengah",0,0,0,https://x.com/_azanti/status/1889664838978200037,107407974,_azanti
1889581943202996467,Wed Feb 12 12:16:36 +0000 2025,0,@silentreader_x @Saham_fess Ya cuma buat contoh aja misal bbri punya 1jt lot diitung aja dividennya dpt berapa gitu Bang.,1889649807683186870,,silentreader_x,in,Yogyakarta,0,1,0,https://x.com/MantraSmara/status/1889649807683186870,1425957609056522241,MantraSmara
1889581943202996467,Wed Feb 12 12:10:42 +0000 2025,0,@MantraSmara @Saham_fess knp orng2 mendewakan bbri bgt ya? krn bagi deviden 2 kali setaun?,1889648319598661947,,MantraSmara,in,Jakarta Capital Region,0,1,0,https://x.com/silentreader_x/status/1889648319598661947,1747506448240926720,silentreader_x
1889645239247192516,Wed Feb 12 11:58:27 +0000 2025,0,BBRI balik ke 4000-an,1889645239247192516,,,in,Jakarta,0,0,0,https://x.com/Dedy44169434/status/1889645239247192516,1006840774502146049,Dedy44169434
1889329816857698611,Wed Feb 12 11:57:03 +0000 2025,0,@ciyOmyiee Bodo amat BBRI gue udh bikin sedihh ,1889644886875385974,,ciyOmyiee,in,,0,0,0,https://x.com/OneSirenn65710/status/1889644886875385974,1867628404356599808,OneSirenn65710
1889644119527416245,Wed Feb 12 11:54:00 +0000 2025,0,*applause* buat BBRI.... Tolong dividen Dari anak usaha juga dishare aja ke pemegang saham ternyata di gambar ketiga dia stock emas juga yang naik Dari tahun 2023 Menarik ngebaca FR BBRI. https://t.co/6peIASUc7w,1889644119527416245,https://pbs.twimg.com/media/GjldTFhaMAAMyl8.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/lovemendoan/status/1889644119527416245,1742028488927072257,lovemendoan
1889642586681294911,Wed Feb 12 11:47:55 +0000 2025,0,BloombergTechnoz: *BRI (BBRI) Berpotensi Bagi Dividen Rp204/Saham Yield 5 04%* 2025-02-12 07:27:58.432 GMT https://t.co/DMLlQOh6ns *BBRI*,1889642586681294911,,,in,Indonesia,0,0,0,https://x.com/kafeinvestor/status/1889642586681294911,606096303,kafeinvestor
