conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1895097873483837855,Thu Feb 27 13:54:01 +0000 2025,0,@SobatBandar Bbri hr ini new low volume besar pula..,1895110141734985829,,SobatBandar,in,,0,0,0,https://x.com/RiswanMancunian/status/1895110141734985829,826094043012554752,RiswanMancunian
1895108615717220556,Thu Feb 27 13:47:58 +0000 2025,0,shock bbri ..yeu negara kocak,1895108615717220556,,,in,samping musholla,0,1,0,https://x.com/ketawamelem/status/1895108615717220556,1291551460207992833,ketawamelem
1895097288164581630,Thu Feb 27 13:45:29 +0000 2025,0,@MistVieee BBRI ku kira 4000 murah eh ambles,1895107993223733752,,MistVieee,in,,0,0,0,https://x.com/bebiiboii/status/1895107993223733752,1080820799580192768,bebiiboii
1895076765619621917,Thu Feb 27 13:44:08 +0000 2025,0,@EvaMalca Sementara itu.. Warga BBRI cuma bisa do'a bersama agar segera hijau. https://t.co/0kzTl6iTb1,1895107654403662212,https://pbs.twimg.com/tweet_video_thumb/GkzGXA2akAAr_IM.jpg,EvaMalca,in,Salatiga - Solo - DKI Jakarta,0,1,0,https://x.com/_fireshare/status/1895107654403662212,145039939,_fireshare
1895106997500158011,Thu Feb 27 13:41:32 +0000 2025,451,Bank BUMN hari ini BRIS -8% BBRI -5% BBNI -0 2% BMRI -5 3% https://t.co/mr0qFcnYlB,1895106997500158011,https://pbs.twimg.com/media/GkzEu63WsAA2aeZ.png,,in,Always in your heart,14,25,79,https://x.com/profesor_saham/status/1895106997500158011,1345898259445817345,profesor_saham
1895077517461230058,Thu Feb 27 13:37:57 +0000 2025,0,@louvtreats wow ada kah yang langsung bbri..,1895106095158567291,,louvtreats,in,,0,1,0,https://x.com/merajutatma/status/1895106095158567291,1201119447752200197,merajutatma
1895104183659074033,Thu Feb 27 13:30:21 +0000 2025,0,udah bye dari tahun lalu eh temen malah kekeh beli saham BBRI gara abis baca tuh buku udah dibilangin cari yang lain sekarang minus gw yang disalahin anjing,1895104183659074033,,,in,,0,0,0,https://x.com/gowrllo/status/1895104183659074033,1754052106930302976,gowrllo
1895100186302783930,Thu Feb 27 13:19:01 +0000 2025,0,@saptaipb $BBRI kek mana sap ,1895101332576489537,,saptaipb,in,"Pacitan, Indonesia",0,1,0,https://x.com/aric_id/status/1895101332576489537,2943877038,aric_id
1895099753194758250,Thu Feb 27 13:12:45 +0000 2025,0,bbri turun banget anjg,1895099753194758250,,,in,,0,0,0,https://x.com/nuclearerererrr/status/1895099753194758250,1388024860769587207,nuclearerererrr
1894966954492080227,Thu Feb 27 13:11:51 +0000 2025,0,@Saham_fess MENYALA BBRI KUUUU!!!,1895099527813832979,,Saham_fess,in,,0,0,0,https://x.com/meisjemetdparel/status/1895099527813832979,1222431952902377472,meisjemetdparel
1895097873483837855,Thu Feb 27 13:05:22 +0000 2025,2,BBRI ada bbrp support di bawahnya 3400 &amp; 2700 bisa di perhatikan area itu https://t.co/APUO1BAMWV,1895097897391398927,https://pbs.twimg.com/media/Gky9fQPbYAAJklE.jpg,SobatBandar,in,,0,1,0,https://x.com/SobatBandar/status/1895097897391398927,1409160713252179975,SobatBandar
1895097605513941388,Thu Feb 27 13:04:13 +0000 2025,1,Temen gw analisis teknikal fundamental nggak ngerti cuma ikutan rekomendasi orang tapi bergaya saat orang lain panik disitulah kita beli. Kapan lagi bisa dapet saham BBRI 4rb? Gw yang mantau politik + ngerti fundamental ngakak dalam hati.,1895097605513941388,,,in,,0,0,0,https://x.com/tripancabotol/status/1895097605513941388,804009987752067072,tripancabotol
1895097011776700788,Thu Feb 27 13:01:51 +0000 2025,0,nih timeline tbtb pertamina demo shell bbri wika dilan. komun marah2 tumben ga lewat yah,1895097011776700788,,,in,bukan orang surabaya lagi,0,0,0,https://x.com/halzenutpearl/status/1895097011776700788,1372440804074086400,halzenutpearl
1895096208986907010,Thu Feb 27 12:58:40 +0000 2025,0,Bbca sama bbri gue terjun bebas asu asu,1895096208986907010,,,in,,0,0,0,https://x.com/seasonatsu/status/1895096208986907010,806620101881446400,seasonatsu
1895093736201416803,Thu Feb 27 12:55:11 +0000 2025,0,@soulsvcker_ Bbri ku munus 10% bmri minus 12% menyalaaa,1895095334239642081,,soulsvcker_,in,"Jakarta Barat, DKI Jakarta",0,1,0,https://x.com/seorangpiscees/status/1895095334239642081,1854441918777970688,seorangpiscees
1895094908933066859,Thu Feb 27 12:53:30 +0000 2025,0,Ancur banget anjr bbri 5k sekarang turun drastis macam jaman covid stress :(,1895094908933066859,,,in,,0,0,0,https://x.com/maxgumetar/status/1895094908933066859,1692962962124980224,maxgumetar
1894966954492080227,Thu Feb 27 12:48:23 +0000 2025,0,@Saham_fess Saya nasionalis saya tidak cutloss saham BBRI walopun minus belasan persen. ,1895093622867214384,,Saham_fess,in,Siberia,0,0,0,https://x.com/favbfriend/status/1895093622867214384,1139914630766006272,favbfriend
1895092658760229272,Thu Feb 27 12:44:33 +0000 2025,0,Bbri kapan bangkit ini??,1895092658760229272,,,in,Solo,0,0,0,https://x.com/cintawinle/status/1895092658760229272,1277238277,cintawinle
1895011569345667448,Thu Feb 27 12:39:08 +0000 2025,0,@Saham_fess Sepertinya dah mw rebound bbri namun kena danantara langsung terjun lagi.. hidup jokowi,1895091294592184757,,Saham_fess,in,,0,0,0,https://x.com/thejoefree/status/1895091294592184757,186836153,thejoefree
1895086493871546768,Thu Feb 27 12:20:03 +0000 2025,6,Opsi lain $BBRI. Market cap. lebih kecil volatilitas lebih tinggi sekitar +80% ke high sebelumnya dari harga sekarang. Chart juga g perlu gw kasih penjelasan sepertinya cukup straight forward. https://t.co/OdmQWYOScq,1895086493871546768,https://pbs.twimg.com/media/Gkyyn3zaQAAodXx.jpg,,in,Indonesia,1,0,0,https://x.com/MasAnbu_/status/1895086493871546768,1892439127246983170,MasAnbu_
1894989493461229595,Thu Feb 27 12:13:24 +0000 2025,0,@yudhakhel Buset. Makin suram. Untung aja sempet ngelepasin BBRI pas harganya 4200an,1895084819916431504,,yudhakhel,in,,0,0,0,https://x.com/mai_zenka/status/1895084819916431504,1324539839144816640,mai_zenka
1895083518113522078,Thu Feb 27 12:08:14 +0000 2025,0,Akumulasi tgl 27 feb. 2025 #BBRI #BBRIjebol #investasi #konsisten https://t.co/ombATIXzih,1895083518113522078,https://pbs.twimg.com/media/GkywaTaXwAACaa6.jpg,,in,,0,0,0,https://x.com/Vancat864927/status/1895083518113522078,1849925887443206145,Vancat864927
1895083493031579963,Thu Feb 27 12:08:08 +0000 2025,0,BBRI dari yang nyaris 5000 BBCA dari yang 10000 ANJLOKKKK ,1895083493031579963,,,in,,0,0,0,https://x.com/saktimode/status/1895083493031579963,826194297091350529,saktimode
