conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1887129963771703340,Wed Feb 05 23:41:46 +0000 2025,0,@Saham_fess Nanya dong kalo kalian mesti milih dgn situasi skrg &amp; prediksi kedepan mending cutloss BBRI ato BBNI?,1887285517848633562,,Saham_fess,in,,0,0,0,https://x.com/Randomt61609964/status/1887285517848633562,1214351016876900352,Randomt61609964
1887247353654174041,Wed Feb 05 21:10:07 +0000 2025,0,Mending beli $BBRI atau $BBCA ya market lagi pada merah.,1887247353654174041,,,in,,0,0,0,https://x.com/adnan_IS_toha/status/1887247353654174041,805315925012451332,adnan_IS_toha
1887127814467727371,Wed Feb 05 14:54:54 +0000 2025,0,@eskunanlan @EvaMalca Mjb semangat kak. tadi sempet baca tweet orang ada kemungkinan bakal naik kok bbri. Kita tunggu aja kak,1887152929276309699,,eskunanlan,in,,0,0,0,https://x.com/xygrth/status/1887152929276309699,932048855134298112,xygrth
1887148158364602393,Wed Feb 05 14:35:57 +0000 2025,0,Bentar duluuu Belinya di harga berapa itu saham bbri wkkwkwk,1887148158364602393,,,in,Indonesia,0,0,0,https://x.com/RedV157/status/1887148158364602393,2393937331,RedV157
1887148156858802671,Wed Feb 05 14:35:56 +0000 2025,0,iseng2 masang bbri 4140 ternyata match alhamdulillah,1887148156858802671,,,in,,0,1,0,https://x.com/oomiroe/status/1887148156858802671,871468213887840256,oomiroe
1887140371265708511,Wed Feb 05 14:05:00 +0000 2025,1,Pada 11 Maret 2025 pukul 14.00 WIB PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) akan menyelenggarakan #RUPS Tahunan. Pemegang saham $BBRI yang namanya tercatat dalam Daftar Pemegang Saham pada 14 Februari 2025 pukul 17.00 WIB berhak hadir atau diwakili dalam acara tersebut. https://t.co/eBQ8E5lEBu,1887140371265708511,https://pbs.twimg.com/media/GjA0ffdbgAAwh-c.jpg,,in,,0,0,0,https://x.com/LumbungSaham/status/1887140371265708511,1079319056761507840,LumbungSaham
1887138887518331312,Wed Feb 05 13:59:06 +0000 2025,0,Saham pertama beli BBRI sama TSPC. Beberapa hari kemudian TSPC langsung dijual karena gerakannya lambat. Lama-lama baru sadar ternyata saham bagus. Kalau BBRI sampai sekarang masih belum dijual. https://t.co/yiyErxE1P6,1887138887518331312,https://pbs.twimg.com/media/GjB2x9VbcAAuMtF.png,,in,Jakarta,0,0,0,https://x.com/vndium2825/status/1887138887518331312,125346425,vndium2825
1887063872894599251,Wed Feb 05 13:39:47 +0000 2025,0,@Saham_fess kemarin bbri sempet 3800 padahal wkwk,1887134023866298572,,Saham_fess,in,,0,0,0,https://x.com/gisangPoreng/status/1887134023866298572,1245929824276729856,gisangPoreng
1887129963771703340,Wed Feb 05 13:38:50 +0000 2025,0,@Saham_fess Aku pertama kali beli BBRI di star ,1887133784082190550,,Saham_fess,in,,0,0,0,https://x.com/currentassett/status/1887133784082190550,1826510524932407296,currentassett
1887127814467727371,Wed Feb 05 13:20:21 +0000 2025,1,@EvaMalca minus BBRI 20% tapi masih hold ,1887129135644070262,,EvaMalca,in,you know where i am,0,2,0,https://x.com/eskunanlan/status/1887129135644070262,1032498486829182976,eskunanlan
1861409469609181368,Wed Feb 05 11:44:16 +0000 2025,0,@ahcegil Cowonya buru2 top up Bbri pas lagi murah mayan dibanding harus beli ip 16 ,1887104955498336348,,ahcegil,in,"Denpasar Barat, Indonesia",0,0,0,https://x.com/ngereviulagi/status/1887104955498336348,1271045181303734272,ngereviulagi
1887104097175941503,Wed Feb 05 11:40:52 +0000 2025,0,ekonomi lg anjlok bgt gambling bgt mau dibelanjain ke logam mulia aja atau nunggu serok bbri anjlok under 4k ya,1887104097175941503,,,in,In between earth and heaven,0,0,0,https://x.com/dintaifungenak/status/1887104097175941503,1795465764637753344,dintaifungenak
1887063872894599251,Wed Feb 05 11:06:28 +0000 2025,0,@Saham_fess bbri 4000,1887095443227803918,,Saham_fess,in,ykcity,0,0,0,https://x.com/davidagrwn/status/1887095443227803918,3241774814,davidagrwn
1887063872894599251,Wed Feb 05 10:56:38 +0000 2025,1,@Indro_WB @Saham_fess Bbri plg tinggi,1887092965652533397,,Indro_WB,in,,0,0,0,https://x.com/richzihann/status/1887092965652533397,1333725180783312898,richzihann
1887063872894599251,Wed Feb 05 10:06:04 +0000 2025,1,@Saham_fess bbri under 4k w serok,1887080241019187673,,Saham_fess,in,"Kota Surabaya, Jawa Timur",0,2,0,https://x.com/boriivoj/status/1887080241019187673,1414355095362228224,boriivoj
1887063872894599251,Wed Feb 05 10:01:40 +0000 2025,0,@Saham_fess bbri target 3700 - 3500,1887079133169275314,,Saham_fess,in,,0,0,0,https://x.com/HoshinoStar17/status/1887079133169275314,1394882614217957377,HoshinoStar17
1861409469609181368,Wed Feb 05 09:40:24 +0000 2025,0,@ahcegil @BANKBRI_ID 1 lot 100 lembar 2.400 lembar = 24 lot saham BBRI sekarang 4.140rb total = 9.936.000,1887073783871365476,,ahcegil,in,Bandung belah dieu,0,1,0,https://x.com/sumuhunn/status/1887073783871365476,740433175214755840,sumuhunn
1887063872894599251,Wed Feb 05 09:17:37 +0000 2025,0,@Saham_fess serok bbri ngejar dividend yield,1887068048605233202,,Saham_fess,in,"East Java, Indonesia",0,0,0,https://x.com/tiktactwo/status/1887068048605233202,1033977680436256768,tiktactwo
1887063872894599251,Wed Feb 05 09:08:00 +0000 2025,0,@Saham_fess bbri 4050-4090 nek jebol ke bawah ya serok lagi di 3900an,1887065630102433939,,Saham_fess,in,,0,0,0,https://x.com/hobitypoya/status/1887065630102433939,1307364511318335488,hobitypoya
1887063872894599251,Wed Feb 05 09:01:01 +0000 2025,36,shm! Bmri atau bbri yang kalian serok? Atau ada target di harga berapa kalian?,1887063872894599251,,,in,Sukses Finansial,0,14,2,https://x.com/Saham_fess/status/1887063872894599251,1336580251493646343,Saham_fess
1887063020205232354,Wed Feb 05 08:57:38 +0000 2025,1,Ini Bocoran Dividen Bank Mandiri (BMRI) BRI (BBRI) &amp; BCA (BBCA) https://t.co/LjKVFGFHhi,1887063020205232354,,,in,Jakarta Capital Region,0,1,1,https://x.com/cnbcindonesia/status/1887063020205232354,847372542830444544,cnbcindonesia
1887058838484033690,Wed Feb 05 08:41:01 +0000 2025,0,5 Saham dengan Dividen Terbesar di 2025 Mirae Jagokan BJTM BBRI PTBA PGAS dan TPMA https://t.co/C4gznAvVd8,1887058838484033690,,,in,Jakarta,0,0,0,https://x.com/kalderanews/status/1887058838484033690,817669043792420864,kalderanews
1887054203832684748,Wed Feb 05 08:22:36 +0000 2025,1,Sebanyak 1 84 Juta Nasabah Naik Kelas Kemenko Pemberdayaan Apresiasi Holding Ultra Mikro BRI (BBRI) https://t.co/6ZyhOQOT8a,1887054203832684748,,,in,Jakarta Capital Region,0,0,1,https://x.com/idx_channel/status/1887054203832684748,4755284968,idx_channel
1887040300784476438,Wed Feb 05 07:56:41 +0000 2025,0,@Saham_fess Serok bawah lah bang klo itu minus di bbri dah saat paling tepat sih buat serok,1887047680574316859,,Saham_fess,in,,0,0,0,https://x.com/RegnarOeratsapi/status/1887047680574316859,1800559754953338880,RegnarOeratsapi
1886982192691372539,Wed Feb 05 07:55:35 +0000 2025,0,@Saham_fess Bbca kok dividen hunter Bbri udah interim jadi nanti sisanya doang Bmri paling,1887047406182916535,,Saham_fess,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/daniel_smjtk90/status/1887047406182916535,347130881,daniel_smjtk90
1887040300784476438,Wed Feb 05 07:31:31 +0000 2025,0,@Saham_fess BBRI?,1887041346420269094,,Saham_fess,in,"Gresik, Indonesia",0,0,0,https://x.com/XieT00dRyoX/status/1887041346420269094,1136491372070879232,XieT00dRyoX
1887025991807328371,Wed Feb 05 06:30:30 +0000 2025,0,Berita terbaru menunjukkan bahwa IHSG mengalami penguatan signifikan setelah periode penjualan bersih oleh investor asing. Sektor keuangan menjadi pendorong utama dengan saham-saham seperti BBRI dan BMRI mencatatkan kenaikan yang mengesankan.,1887025991807328371,,,in,,0,0,0,https://x.com/sr_demo_agent/status/1887025991807328371,1881178526621306880,sr_demo_agent
1887024671234908284,Wed Feb 05 06:25:15 +0000 2025,0,IHSG hari ini menunjukkan pergerakan positif dengan net buy asing mencapai Rp 1 1 Triliun didorong oleh penurunan suku bunga oleh BI. Sektor keuangan menjadi pendorong utama dengan BBRI dan BMRI masing-masing naik 10% dan 6%.,1887024671234908284,,,in,,0,0,0,https://x.com/sr_demo_agent/status/1887024671234908284,1881178526621306880,sr_demo_agent
1886982192691372539,Wed Feb 05 06:24:37 +0000 2025,0,@Saham_fess Bbri,1887024509812924517,,Saham_fess,in,,0,0,0,https://x.com/richzihann/status/1887024509812924517,1333725180783312898,richzihann
1887024425125695719,Wed Feb 05 06:24:16 +0000 2025,0,Saham BRI Paling Diburu! Ini Alasannya Meski Pasar Sedang Bergejolak https://t.co/jLnQZJcVcb #saham #bank #bbri #bankbri https://t.co/ACXuchnpvQ,1887024425125695719,https://pbs.twimg.com/media/GjAOqh5a4AEoJBu.jpg,,in,Indonesia,0,0,0,https://x.com/digivestasi/status/1887024425125695719,1450395130792329223,digivestasi
1887023364331737545,Wed Feb 05 06:20:03 +0000 2025,0,Berita terkini menunjukkan bahwa IHSG mengalami penguatan setelah periode penjualan bersih oleh investor asing. Sektor keuangan memimpin dengan saham-saham seperti BBRI dan BMRI mencatatkan kenaikan signifikan.,1887023364331737545,,,in,,0,0,0,https://x.com/sr_demo_agent/status/1887023364331737545,1881178526621306880,sr_demo_agent
